country.x,dataset_key.x,dataset_party_id.x,name_short.x,name.x,name_english.x,year_first.x,year_last.x,share.x,share_year.x,description.x,comment.x,created.x,modified.x,external_id.x,partyfacts_id,linked.x,country.y,dataset_key.y,dataset_party_id.y,name_short.y,name.y,name_english.y,year_first.y,year_last.y,share.y,share_year.y,description.y,comment.y,created.y,modified.y,external_id.y,linked.y
SVK,manifesto,96711,HZDS,Hnutie za demokratické Slovensko,Movement for a Democratic Slovakia,1992,2010,37.3,1992,NA,with tiny coalition partner: RRS Peasants’ Party of Slovakia and including candidates of SGA,2013-01-01T18:18:06Z,2023-06-05T10:39:56Z,1919,560,2013-01-01T18:37:01Z,SVK,dpi,1881,MDS,NA,NA,1999,2006,27,1998,NA,NA,2018-09-06T11:47:51Z,2021-03-12T10:14:58Z,25695,2018-09-10T15:21:09Z
SVK,manifesto,96222,KSS,Komunistická strana Slovenska,Communist Party of Slovakia,2002,2002,6.3,2002,NA,NA,2013-01-01T18:18:25Z,2023-06-05T10:39:46Z,2009,340,2013-01-01T18:37:02Z,SVK,dpi,1875,CPS,NA,NA,2003,2006,6.3,2002,NA,NA,2018-08-18T19:55:48Z,2021-03-12T10:14:58Z,25370,2018-08-18T19:55:48Z
SVK,manifesto,96521,KDH,Kresťanskodemokratické hnutie,Christian Democratic Movement,1990,2016,19.2,1990,NA,NA,2013-01-01T18:18:24Z,2023-06-05T10:39:53Z,2006,63,2013-01-01T18:37:03Z,SVK,dpi,1873,CDM,NA,NA,2003,2006,8.2,2002,NA,NA,2018-09-06T11:47:11Z,2021-03-12T10:14:58Z,25582,2018-09-10T15:21:37Z
SVK,manifesto,96521,KDH,Kresťanskodemokratické hnutie,Christian Democratic Movement,1990,2016,19.2,1990,NA,NA,2013-01-01T18:18:24Z,2023-06-05T10:39:53Z,2006,63,2013-01-01T18:37:03Z,SVK,dpi,1879,KDH,NA,K_est'ansko-demokratick_ Hnutie,1993,2015,8.8,2012,NA,NA,2018-09-06T11:47:51Z,2021-03-12T10:14:58Z,25696,2018-09-06T11:47:51Z
SVK,manifesto,96521,KDH,Kresťanskodemokratické hnutie,Christian Democratic Movement,1990,2016,19.2,1990,NA,NA,2013-01-01T18:18:24Z,2023-06-05T10:39:53Z,2006,63,2013-01-01T18:37:03Z,SVK,dpi,1883,MK,NA,NA,1995,1998,10.2,1994,NA,NA,2018-08-18T19:55:41Z,2021-03-12T10:14:58Z,25343,2018-08-18T19:55:41Z
SVK,manifesto,96521,KDH,Kresťanskodemokratické hnutie,Christian Democratic Movement,1990,2016,19.2,1990,NA,NA,2013-01-01T18:18:24Z,2023-06-05T10:39:53Z,2006,63,2013-01-01T18:37:03Z,SVK,dpi,1896,UDH,NA,NA,1995,1998,10.1,1994,NA,NA,2018-09-06T11:46:57Z,2021-03-12T10:14:58Z,25517,2018-09-10T15:22:08Z
SVK,manifesto,96955,NA,Most-Híd,Bridge,2010,2016,6.9,2012,NA,NA,2014-02-08T21:29:08Z,2023-06-05T10:39:55Z,3578,258,2014-06-14T21:48:43Z,SVK,dpi,1882,MH,NA,Most_H�d,2013,2015,6.9,2012,NA,NA,2018-08-18T19:55:48Z,2021-03-12T10:14:58Z,25373,2018-08-18T19:55:49Z
SVK,manifesto,96620,OľaNO,Obyčajní Ľudia a nezávislé osobnosti,Ordinary People and Independent Personalities,2012,2016,11,2016,NA,NA,2014-02-08T21:29:16Z,2023-06-05T10:40:01Z,3703,2130,2014-06-07T18:18:26Z,SVK,dpi,1884,OLanO,NA,Oby_ajn� _udia a Nez�visl_ Osobnosti,2013,2015,8.6,2012,NA,NA,2018-09-06T11:48:24Z,2021-03-12T10:14:58Z,25795,2018-09-10T15:17:19Z
SVK,manifesto,96440,SaS,Sloboda a Solidarita,Freedom and Solidarity,2010,2016,12.1,2010,NA,NA,2014-02-08T21:29:09Z,2023-06-05T10:39:44Z,3599,1386,2014-06-07T18:18:34Z,SVK,dpi,1886,SaS,NA,Sloboda a Solidarita,2011,2012,12.1,2010,NA,NA,2018-09-06T11:47:16Z,2021-03-12T10:14:58Z,25600,2018-09-06T11:47:16Z
SVK,manifesto,96523,SDKÚ-DS,Slovenská demokratická a kresťanská únia - Demokratická strana,Slovak Democratic and Christian Union - Democartic Party,2002,2012,18.4,2006,NA,NA,2013-01-01T18:16:43Z,2023-06-05T10:39:39Z,1528,1617,2014-02-15T22:47:35Z,SVK,dpi,1888,SDKU,NA,Slovensk� Demokratick� Krest'ansk� �nia,2003,2006,15.1,2002,NA,NA,2018-07-13T20:35:10Z,2021-03-12T10:14:58Z,24806,2018-07-13T20:35:10Z
SVK,manifesto,96523,SDKÚ-DS,Slovenská demokratická a kresťanská únia - Demokratická strana,Slovak Democratic and Christian Union - Democartic Party,2002,2012,18.4,2006,NA,NA,2013-01-01T18:16:43Z,2023-06-05T10:39:39Z,1528,1617,2014-02-15T22:47:35Z,SVK,dpi,1889,SDKU-DS,NA,Slovensk� Demokratick� Krest'ansk� �nia_Demokratick� Strana,2007,2012,18.4,2006,NA,NA,2018-09-06T11:47:14Z,2021-03-12T10:14:58Z,25594,2018-09-06T11:47:14Z
SVK,manifesto,96522,SDK,Slovenská demokratická koalicia,Slovak Democratic Coalition,1998,1998,26.3,1998,NA,"composed of: KDH, DU, SDSS, and SZS",2013-01-01T18:16:15Z,2023-06-05T10:39:53Z,1403,226,2013-01-01T18:37:04Z,SVK,dpi,1887,SDC,NA,NA,1999,2002,26.3,1998,NA,NA,2018-07-13T20:35:07Z,2021-03-12T10:14:58Z,24782,2018-07-13T20:35:07Z
SVK,manifesto,96710,SNS,Slovenská národná strana,Slovak National Party,1990,2016,13.9,1990,NA,NA,2013-01-01T18:18:12Z,2023-06-05T10:40:02Z,1947,730,2013-01-01T18:37:04Z,SVK,dpi,1893,SNP,NA,NA,1999,2002,9.1,1998,NA,NA,2018-08-18T19:55:34Z,2021-03-12T10:14:58Z,25315,2018-08-18T19:55:34Z
SVK,manifesto,96423,Smer,Smer-Sociálna Demokracia,Direction-Social Democracy,2002,2016,44.4,2012,NA,NA,2013-01-01T18:17:21Z,2023-06-05T10:39:49Z,1704,311,2013-01-01T18:37:05Z,SVK,dpi,1876,Direction,NA,Smer,2003,2010,29.1,2006,NA,NA,2018-07-13T20:35:20Z,2021-03-12T10:14:58Z,24879,2018-07-13T20:35:20Z
SVK,manifesto,96423,Smer,Smer-Sociálna Demokracia,Direction-Social Democracy,2002,2016,44.4,2012,NA,NA,2013-01-01T18:17:21Z,2023-06-05T10:39:49Z,1704,311,2013-01-01T18:37:05Z,SVK,dpi,1891,Smer-SD,NA,Smer_Soci�lna Demokracia�Smer,2011,2015,44.4,2012,NA,NA,2018-07-13T20:35:10Z,2021-03-12T10:14:58Z,24804,2018-07-13T21:31:27Z
SVK,manifesto,96221,SV,Spoločná Voľba,Common Choice,1994,1994,10.4,1994,NA,composed of: SDA Strana demokratickej l´avice (Party of the Democratic Left) SDSS Socialno-demokratická strana Slovenska (Social Democratic Party) SZS Strana zelenýnch na Slovenska (Green Party) HP Hnutie polnohospodárov (Peasant Movement),2013-01-01T18:17:33Z,2023-06-05T10:39:51Z,1758,205,2013-01-01T18:37:05Z,SVK,dpi,1895,SV,NA,NA,1995,1998,10.4,1994,NA,NA,2018-08-18T19:55:40Z,2021-03-12T10:14:58Z,25342,2018-08-18T19:55:40Z
SVK,manifesto,96220,SDľ,Strana demokratickej ľavice,Party of the Democratic Left,1990,2002,14.7,1992,NA,NA,2013-01-01T18:16:08Z,2023-06-05T10:39:56Z,1370,1242,2013-01-01T18:37:02Z,SVK,dpi,1885,PDL,NA,NA,1999,2002,14.7,1998,NA,NA,2018-08-18T19:55:15Z,2021-03-12T10:14:58Z,25241,2018-08-18T19:55:15Z
SVK,manifesto,96220,SDľ,Strana demokratickej ľavice,Party of the Democratic Left,1990,2002,14.7,1992,NA,NA,2013-01-01T18:16:08Z,2023-06-05T10:39:56Z,1370,1242,2013-01-01T18:37:02Z,SVK,dpi,1890,SDL,NA,NA,1993,1994,19.3,1993,NA,NA,2018-09-06T11:47:45Z,2021-03-12T10:14:58Z,25677,2018-09-06T11:47:45Z
SVK,manifesto,96952,SMK/MKP,Strana maďarskej koalície/Magyar koalícío partja,Party of the Hungarian Coalition,1990,2006,11.7,2006,NA,composed of Együttélés (Coexistence)  Madarské krestansko-demokratické hnutie (Hungarian Christian Democratic Movement),2013-01-01T18:17:47Z,2023-06-05T10:39:44Z,1827,349,2014-02-15T22:47:35Z,SVK,dpi,1892,SMK,NA,Strana Mad'arskej Koal�cie,1999,2010,11.7,2006,NA,NA,2018-08-18T19:55:49Z,2021-03-12T10:14:58Z,25376,2018-08-18T19:55:50Z
SVK,manifesto,96210,ZRS,Zdruzenie robotníkov Slovenska,Workers’ Association of Slovakia,1994,1994,7.3,1994,NA,NA,2013-01-01T18:16:11Z,2023-06-05T10:39:43Z,1385,230,2013-01-01T18:37:07Z,SVK,dpi,1897,ZRS,NA,Zdru_enie Robotn�kov Slovenska,1995,1998,7.3,1994,NA,NA,2018-07-11T14:42:38Z,2021-03-12T10:14:58Z,24695,2018-07-11T14:42:38Z
SVN,manifesto,97951,DeSUS,Demokraticna Stranka Upokojencev Slovenije,Democratic Party of Pensioners of Slovenia,1996,2018,10.2,2014,NA,NA,2013-01-01T18:18:17Z,2023-06-05T10:39:44Z,1970,467,2013-01-01T18:37:07Z,SVN,dpi,1898,DeSUS,NA,Demokrati_na Stranka Upokojencev Slovenije,2009,2015,10.2,2014,NA,NA,2018-09-06T11:48:20Z,2021-03-12T10:14:58Z,25788,2018-09-06T11:48:21Z
SVN,manifesto,97430,DSS,Demokratska Stranka Slovenje,Democratic Party of Slovenia,1990,1992,9.5,1990,NA,NA,2013-01-01T18:18:20Z,2023-06-05T10:39:40Z,1986,1479,2013-01-01T18:37:08Z,SVN,dpi,1900,DSS,NA,NA,1993,1994,5.1,1992,NA,NA,2018-08-18T19:56:00Z,2021-03-12T10:14:58Z,25431,2018-08-18T19:56:00Z
SVN,manifesto,97450,LGV,Državljanska lista Gregorja Viranta,Gregor Virant's Civic List,2011,2011,8.4,2011,NA,NA,2014-02-08T21:29:09Z,2023-06-05T10:39:42Z,3585,98,2014-05-16T21:09:38Z,SVN,dpi,1902,LGV,NA,Dr_avljanska lista Gregorja Viranta,2012,2013,8.4,2011,NA,NA,2018-08-18T19:55:18Z,2021-03-12T10:14:58Z,25255,2018-08-18T19:55:18Z
SVN,manifesto,97421,LDS,Liberalna Democracija Slovenije,Liberal Democracy of Slovenia,1990,2011,36.3,2000,NA,", formerly: ZSMS Liberalna Stranka (Liberal Party)",2013-01-01T18:16:28Z,2023-06-05T10:39:44Z,1458,975,2013-01-01T18:37:08Z,SVN,dpi,1901,LDS,NA,Liberalna Demokracija Slovenije,1993,2011,36.2,2000,NA,NA,2018-07-13T20:35:12Z,2021-03-12T10:14:58Z,24820,2018-07-13T20:35:12Z
SVN,manifesto,97340,PS,Lista Zorana Jankovića - Pozitivna Slovenija,Zoran Janković's List - Positive Slovenia,2011,2011,28.5,2011,NA,NA,2014-02-08T21:29:18Z,2023-06-05T10:40:02Z,3742,1773,2014-05-16T20:59:48Z,SVN,dpi,1905,PS,NA,Pozitivna Slovenija,2012,2014,28.5,2011,NA,NA,2018-07-13T20:35:12Z,2021-03-12T10:14:58Z,24817,2018-07-13T20:35:12Z
SVN,manifesto,97522,Nsi,Nova Slovenija Krščanski Ljudska Stranka,New Slovenian Christian People’s Party,2000,2018,9.1,2004,NA,NA,2013-01-01T18:16:41Z,2023-06-05T10:39:39Z,1518,1618,2013-01-01T18:37:08Z,SVN,dpi,1903,NS-CP,NA,NA,2001,2004,8.7,2000,NA,NA,2018-09-06T11:48:09Z,2021-03-12T10:14:58Z,25760,2018-09-10T15:16:17Z
SVN,manifesto,97522,Nsi,Nova Slovenija Krščanski Ljudska Stranka,New Slovenian Christian People’s Party,2000,2018,9.1,2004,NA,NA,2013-01-01T18:16:41Z,2023-06-05T10:39:39Z,1518,1618,2013-01-01T18:37:08Z,SVN,dpi,1904,NSI,NA,Nova Slovenija_Kr__anska Ljudska Stranka,2005,2015,9.1,2004,NA,NA,2018-09-06T11:48:24Z,2021-03-12T10:14:58Z,25793,2018-09-10T15:14:38Z
SVN,manifesto,97522,Nsi,Nova Slovenija Krščanski Ljudska Stranka,New Slovenian Christian People’s Party,2000,2018,9.1,2004,NA,NA,2013-01-01T18:16:41Z,2023-06-05T10:39:39Z,1518,1618,2013-01-01T18:37:08Z,SVN,dpi,1909,SKD,NA,Slovenski Kr__anski Demokrati,1992,2000,14.5,1992,NA,NA,2018-07-13T20:35:01Z,2021-03-12T10:14:58Z,24738,2018-07-13T20:35:01Z
SVN,manifesto,97330,SDS,Slovenska Demokratska Stranka,Slovenian Democratic Party,2004,2018,29.3,2008,NA,NA,2014-02-08T21:29:14Z,2023-06-05T10:39:53Z,3666,472,2014-05-16T20:59:43Z,SVN,dpi,1907,SDPS,NA,NA,2001,2004,15.8,2000,NA,NA,2018-09-06T11:47:51Z,2021-03-12T10:14:58Z,25697,2018-09-10T15:15:33Z
SVN,manifesto,97330,SDS,Slovenska Demokratska Stranka,Slovenian Democratic Party,2004,2018,29.3,2008,NA,NA,2014-02-08T21:29:14Z,2023-06-05T10:39:53Z,3666,472,2014-05-16T20:59:43Z,SVN,dpi,1908,SDS,NA,Slovenska Demokratska Stranka,1995,2015,29.3,2008,NA,NA,2018-07-13T20:35:18Z,2021-03-12T10:14:58Z,24869,2018-07-13T20:35:18Z
SVN,manifesto,97521,SLS,Slovenska Ljudska Stranka,Slovenian People's Party,1990,2011,19.4,1996,NA,NA,2013-01-01T18:17:26Z,2023-06-05T10:39:57Z,1729,764,2013-01-01T18:37:09Z,SVN,dpi,1910,SLS,NA,NA,1993,2014,19.4,1996,NA,NA,2018-08-18T19:55:19Z,2021-03-12T10:14:58Z,25259,2018-08-18T19:55:19Z
SVN,manifesto,97521,SLS,Slovenska Ljudska Stranka,Slovenian People's Party,1990,2011,19.4,1996,NA,NA,2013-01-01T18:17:26Z,2023-06-05T10:39:57Z,1729,764,2013-01-01T18:37:09Z,SVN,dpi,1911,SLS-I,NA,Slovenska ljudska stranka,1995,1996,8.7,1995,NA,NA,2018-09-06T11:47:26Z,2021-03-12T10:14:58Z,25636,2018-09-10T15:14:08Z
SVN,manifesto,97710,SNS,Slovenska Nacionalna Stranka,Slovenian National Party,1992,2018,10,1992,NA,NA,2013-01-01T18:17:28Z,2023-06-05T10:39:57Z,1737,96,2013-01-01T18:37:10Z,SVN,dpi,1914,SNS,NA,NA,1993,2011,10.2,1992,NA,NA,2018-08-18T19:55:30Z,2021-03-12T10:14:58Z,25297,2018-08-18T19:55:30Z
SVN,manifesto,97320,SDSS,Socialdemokratska Stranka Slovenije,Social-Democratic Party of Slovenia,1990,2000,16.1,1996,NA,NA,2013-01-01T18:16:49Z,2023-06-05T10:39:44Z,1560,472,2013-01-01T18:37:10Z,SVN,dpi,1907,SDPS,NA,NA,2001,2004,15.8,2000,NA,NA,2018-09-06T11:47:51Z,2021-03-12T10:14:58Z,25697,2018-09-10T15:15:33Z
SVN,manifesto,97320,SDSS,Socialdemokratska Stranka Slovenije,Social-Democratic Party of Slovenia,1990,2000,16.1,1996,NA,NA,2013-01-01T18:16:49Z,2023-06-05T10:39:44Z,1560,472,2013-01-01T18:37:10Z,SVN,dpi,1908,SDS,NA,Slovenska Demokratska Stranka,1995,2015,29.3,2008,NA,NA,2018-07-13T20:35:18Z,2021-03-12T10:14:58Z,24869,2018-07-13T20:35:18Z
SVN,manifesto,97322,SD,Socialni Demokrati,Social Democratic Party,2004,2018,30.4,2008,NA,NA,2014-02-08T21:29:13Z,2023-06-05T10:40:01Z,3652,1403,2018-12-13T13:47:21Z,SVN,dpi,1906,SD,NA,Socialni Demokrati,2009,2015,30.5,2008,NA,NA,2018-07-13T20:35:11Z,2021-03-12T10:14:58Z,24811,2018-12-13T13:51:49Z
SVN,manifesto,97322,SD,Socialni Demokrati,Social Democratic Party,2004,2018,30.4,2008,NA,NA,2014-02-08T21:29:13Z,2023-06-05T10:40:01Z,3652,1403,2018-12-13T13:47:21Z,SVN,dpi,1916,ZL,NA,Zdru_ena levica,1993,2015,13.6,1992,NA,NA,2018-08-18T19:55:15Z,2021-03-12T10:14:58Z,25239,2018-08-18T19:55:15Z
SVN,manifesto,97322,SD,Socialni Demokrati,Social Democratic Party,2004,2018,30.4,2008,NA,NA,2014-02-08T21:29:13Z,2023-06-05T10:40:01Z,3652,1403,2018-12-13T13:47:21Z,SVN,dpi,1917,ZLSD,NA,Zdru_ena Lista Socialnih Demokratov,1995,2008,12.1,2000,NA,NA,2018-07-11T14:42:29Z,2021-03-12T10:14:58Z,24668,2018-07-11T14:45:54Z
SVN,manifesto,97461,SMC,Stranka modernega centra,Modern Centre Party,2014,2018,34.5,2014,NA,NA,2023-06-05T10:40:03Z,2023-06-05T10:40:03Z,59182,3098,2023-06-05T10:40:03Z,SVN,dpi,1912,SMC,NA,Stranka Mira Cerarja,2015,2015,34.5,2014,NA,NA,2018-07-13T20:35:15Z,2021-03-12T10:14:58Z,24846,2018-07-13T20:35:16Z
SVN,manifesto,97440,NA,Zares,For Real,2008,2011,9.4,2008,NA,NA,2014-02-08T21:29:09Z,2023-06-05T10:39:45Z,3586,474,2014-05-16T21:16:42Z,SVN,dpi,1915,Zares,NA,Zares,2009,2011,9.4,2008,NA,NA,2018-08-18T19:56:05Z,2021-03-12T10:14:58Z,25459,2018-08-18T19:56:05Z
SVN,manifesto,97321,ZLSD,Združena Lista Socialninh Demokratov,Associated List of Social Democrats,1996,2000,12.1,2000,NA,NA,2013-01-01T18:17:33Z,2023-06-05T10:39:48Z,1762,1403,2013-01-01T18:37:11Z,SVN,dpi,1906,SD,NA,Socialni Demokrati,2009,2015,30.5,2008,NA,NA,2018-07-13T20:35:11Z,2021-03-12T10:14:58Z,24811,2018-12-13T13:51:49Z
SVN,manifesto,97321,ZLSD,Združena Lista Socialninh Demokratov,Associated List of Social Democrats,1996,2000,12.1,2000,NA,NA,2013-01-01T18:17:33Z,2023-06-05T10:39:48Z,1762,1403,2013-01-01T18:37:11Z,SVN,dpi,1916,ZL,NA,Zdru_ena levica,1993,2015,13.6,1992,NA,NA,2018-08-18T19:55:15Z,2021-03-12T10:14:58Z,25239,2018-08-18T19:55:15Z
SVN,manifesto,97321,ZLSD,Združena Lista Socialninh Demokratov,Associated List of Social Democrats,1996,2000,12.1,2000,NA,NA,2013-01-01T18:17:33Z,2023-06-05T10:39:48Z,1762,1403,2013-01-01T18:37:11Z,SVN,dpi,1917,ZLSD,NA,Zdru_ena Lista Socialnih Demokratov,1995,2008,12.1,2000,NA,NA,2018-07-11T14:42:29Z,2021-03-12T10:14:58Z,24668,2018-07-11T14:45:54Z
ZAF,manifesto,181310,ANC,African National Congress,African National Congress,1994,2019,69.7,2004,NA,NA,2015-11-17T11:43:46Z,2023-06-05T10:39:57Z,15511,1219,2015-11-17T12:22:46Z,ZAF,dpi,1814,ANC,NA,NA,1995,2015,69.7,2004,NA,NA,2018-07-13T20:35:06Z,2021-03-12T10:14:58Z,24774,2018-07-13T20:35:06Z
ZAF,manifesto,181420,COPE,Congress of the People,Congress of the People,2009,2019,7.4,2009,NA,NA,2015-11-17T11:43:46Z,2023-06-05T10:39:38Z,15512,4546,2015-11-17T13:37:27Z,ZAF,dpi,1817,COPE,NA,NA,2010,2014,7.4,2009,NA,NA,2018-08-18T19:56:03Z,2021-03-12T10:14:58Z,25451,2018-08-18T19:56:04Z
ZAF,manifesto,181411,DA,Democratic Alliance,Democratic Alliance,2004,2019,22.2,2014,NA,NA,2015-11-17T11:43:52Z,2023-06-05T10:39:55Z,15536,1038,2015-11-17T12:22:39Z,ZAF,dpi,1818,DA,NA,NA,2005,2015,22.2,2014,NA,NA,2018-08-18T19:55:25Z,2021-03-12T10:14:58Z,25280,2018-08-18T19:55:25Z
ZAF,manifesto,181410,DP,Democratic Party,Democratic Party,1994,1999,9.6,1999,NA,NA,2015-11-17T11:43:50Z,2023-06-05T10:39:41Z,15530,4547,2015-11-17T13:38:43Z,ZAF,dpi,1819,DP,NA,Democratic Party,1990,2004,19.9,1989,NA,NA,2018-08-18T19:55:55Z,2021-03-12T10:14:58Z,25407,2018-08-18T19:55:55Z
ZAF,manifesto,181210,EEF,Economic Freedom Fighters,Economic Freedom Fighters,2014,2019,10.8,2019,NA,NA,2015-11-17T11:43:35Z,2023-06-05T10:39:44Z,15480,4548,2015-11-17T13:42:30Z,ZAF,dpi,1820,EFF,NA,NA,2015,2015,6.3,2014,NA,NA,2018-08-18T19:55:46Z,2021-03-12T10:14:58Z,25363,2018-08-18T19:55:47Z
ZAF,manifesto,181910,IFP,Inkatha Freedom Party,Inkatha Freedom Party,1999,2019,8.6,1999,NA,NA,2015-11-17T11:43:40Z,2023-06-05T10:39:44Z,15500,1630,2015-11-17T12:22:36Z,ZAF,dpi,1823,IFP,NA,NA,1995,2015,10.5,1994,NA,NA,2018-08-18T19:55:38Z,2021-03-12T10:14:58Z,25333,2018-08-18T19:55:38Z
ESP,manifesto,33512,CDS,Centro Democrático y Social,Centre Democrats,1982,1993,9.2,1986,NA,NA,2013-01-01T18:16:16Z,2023-06-05T10:39:51Z,1407,1248,2013-01-01T18:34:14Z,ESP,dpi,1952,CDS,NA,NA,1987,1989,9.2,1986,NA,NA,2018-08-18T19:56:00Z,2021-03-12T10:14:58Z,25436,2018-08-18T19:56:00Z
ESP,manifesto,33611,CiU,Convergència i Unió,Convergence and Union,1979,2011,5.1,1989,NA,NA,2013-01-01T18:18:32Z,2023-06-05T10:39:46Z,2045,139,2013-01-01T18:34:15Z,ESP,dpi,1953,CiU,NA,Converg_ncia i Uni�,1983,2015,5,1986,NA,NA,2018-08-18T19:55:33Z,2021-03-12T10:14:58Z,25309,2018-08-18T19:55:33Z
ESP,manifesto,33099,DL,Democràcia i Libertat,Democracy and Freedom,2015,2015,2.2,2015,NA,NA,2017-03-13T21:05:09Z,2023-06-05T10:39:51Z,18730,4019,2018-07-30T11:06:33Z,ESP,dpi,1951,CD,NA,NA,1980,1982,6,1979,NA,NA,2018-09-06T11:48:18Z,2021-03-12T10:14:58Z,25783,2018-09-10T15:05:41Z
ESP,manifesto,33099,DL,Democràcia i Libertat,Democracy and Freedom,2015,2015,2.2,2015,NA,NA,2017-03-13T21:05:09Z,2023-06-05T10:39:51Z,18730,4019,2018-07-30T11:06:33Z,ESP,dpi,1957,IU-LV,NA,NA,2012,2015,6.9,2011,NA,NA,2018-09-06T11:47:20Z,2021-03-12T10:14:58Z,25623,2018-09-10T15:07:26Z
ESP,manifesto,33220,IU,Izquierda Unida,United Left,1977,2019,10.8,1979,NA,NA,2013-01-01T18:17:20Z,2023-06-05T10:39:40Z,1701,247,2013-01-01T18:34:17Z,ESP,dpi,1956,IU,NA,NA,1990,2004,10.5,1996,NA,NA,2018-09-06T11:47:00Z,2021-03-12T10:14:58Z,25540,2018-09-10T15:09:37Z
ESP,manifesto,33610,PP,Partido Popular,People's Party,1977,2019,45.2,2011,NA,NA,2013-01-01T18:18:09Z,2023-06-05T10:39:43Z,1934,441,2013-01-01T18:34:13Z,ESP,dpi,1948,AP,NA,NA,1978,1989,26,1986,NA,NA,2018-08-18T19:56:05Z,2021-03-12T10:14:58Z,25458,2018-08-18T19:56:05Z
ESP,manifesto,33610,PP,Partido Popular,People's Party,1977,2019,45.2,2011,NA,NA,2013-01-01T18:18:09Z,2023-06-05T10:39:43Z,1934,441,2013-01-01T18:34:13Z,ESP,dpi,1949,AP/PSP,NA,NA,1983,1986,26.6,1982,NA,NA,2018-09-06T11:47:58Z,2021-03-12T10:14:58Z,25718,2018-09-10T15:03:12Z
ESP,manifesto,33610,PP,Partido Popular,People's Party,1977,2019,45.2,2011,NA,NA,2013-01-01T18:18:09Z,2023-06-05T10:39:43Z,1934,441,2013-01-01T18:34:13Z,ESP,dpi,1960,PP,NA,Partido Popular,1990,2015,45.2,2000,NA,NA,2018-07-13T20:35:08Z,2021-03-12T10:14:58Z,24790,2018-12-07T18:34:34Z
ESP,manifesto,33320,PSOE,Partido Socialista Obrero Español,Spanish Socialist Workers’ Party,1977,2019,48.4,1982,NA,NA,2013-01-01T18:18:28Z,2023-06-05T10:40:01Z,2023,1338,2013-01-01T18:34:18Z,ESP,dpi,1962,PSOE,NA,Partido Socialista Obrero Espa�ol,1978,2015,48.7,1982,NA,NA,2018-07-13T20:35:12Z,2021-03-12T10:14:58Z,24821,2018-07-13T20:35:12Z
ESP,manifesto,33320,PSOE,Partido Socialista Obrero Español,Spanish Socialist Workers’ Party,1977,2019,48.4,1982,NA,NA,2013-01-01T18:18:28Z,2023-06-05T10:40:01Z,2023,1338,2013-01-01T18:34:18Z,ESP,dpi,1963,PSOE/PSC,NA,NA,1987,1996,44.1,1986,NA,NA,2018-09-06T11:46:53Z,2021-03-12T10:14:58Z,25494,2018-09-10T15:02:53Z
ESP,manifesto,33020,UP,Unidad Popular,Popular Unity,2015,2015,3.7,2015,NA,NA,2017-03-13T21:05:02Z,2023-06-05T10:39:55Z,18700,4019,2018-07-30T11:05:27Z,ESP,dpi,1951,CD,NA,NA,1980,1982,6,1979,NA,NA,2018-09-06T11:48:18Z,2021-03-12T10:14:58Z,25783,2018-09-10T15:05:41Z
ESP,manifesto,33020,UP,Unidad Popular,Popular Unity,2015,2015,3.7,2015,NA,NA,2017-03-13T21:05:02Z,2023-06-05T10:39:55Z,18700,4019,2018-07-30T11:05:27Z,ESP,dpi,1957,IU-LV,NA,NA,2012,2015,6.9,2011,NA,NA,2018-09-06T11:47:20Z,2021-03-12T10:14:58Z,25623,2018-09-10T15:07:26Z
ESP,manifesto,33430,UCD,Unión de Centro Democrático,Union of the Democratic Centre/Centrist Bloc,1977,1982,35,1979,NA,NA,2013-01-01T18:16:39Z,2023-06-05T10:39:46Z,1512,1271,2013-01-01T18:34:19Z,ESP,dpi,1964,UCD,NA,Uni�n de Centro Democr�tico,1978,1986,35,1979,NA,NA,2018-07-11T14:42:30Z,2021-03-12T10:14:58Z,24672,2018-07-11T14:42:30Z
LKA,manifesto,73330,UNP,Ekshat Jathika Pakshaya,United National Party,1947,1977,NA,1947,NA,NA,2014-02-08T21:29:18Z,2023-06-05T10:39:48Z,3740,1966,2014-02-08T22:18:51Z,LKA,dpi,1984,UNP,NA,United National Party,1975,2015,92.1,1988,NA,NA,2018-07-11T13:15:28Z,2021-03-12T10:14:58Z,24566,2018-07-11T13:15:28Z
LKA,manifesto,73310,SLFP,Sri Lanka Nidahas Pakshaya,Sri Lanka Freedom Party,1952,1977,NA,1952,NA,NA,2014-02-08T21:29:14Z,2023-06-05T10:40:02Z,3670,1967,2014-02-08T22:20:12Z,LKA,dpi,1979,SLFP,NA,Nidahas Pakshaya Sri Lanka,1975,1994,31.8,1989,NA,NA,2018-07-11T13:15:32Z,2021-03-12T10:14:58Z,24614,2018-07-11T13:15:32Z
SWE,manifesto,11810,CP,Centerpartiet,Centre Party,1944,2018,25.1,1973,NA,NA,2013-01-01T18:18:36Z,2023-06-05T10:40:00Z,2063,199,2013-01-01T18:37:12Z,SWE,dpi,2025,CP,NA,Centerpartiet,1975,2015,24.1,1976,NA,NA,2018-07-13T20:35:10Z,2021-03-12T10:14:58Z,24807,2018-07-13T20:35:10Z
SWE,manifesto,11520,Kd,Kristdemokraterna,Christian Democrats,1985,2018,11.8,1998,NA,NA,2013-01-01T18:18:10Z,2023-06-05T10:39:39Z,1938,651,2013-01-01T18:37:13Z,SWE,dpi,2022,CD,NA,Christian Democratic,1999,2002,11.8,1998,NA,NA,2018-08-18T19:55:26Z,2021-03-12T10:14:58Z,25284,2018-08-18T19:55:26Z
